latitude,longitude,name
39.96213113,116.4647758,中国银行北京朝阳支行营业部
39.96061548,116.3848197,中国银行北京德胜支行
39.96034526,119.6389167,中国银行秦皇岛市东港路支行
39.95003522,116.8162288,中国银行廊坊市燕郊开发区市场街支行
39.94719757,116.4162393,中国银行北京东城支行营业部
39.94159881,116.3159705,中国银行北京西三环支行
39.9388736,116.3558957,中国银行北京车公庄支行
39.93875673,116.3309013,中国银行北京主语城支行
39.93600008,116.467369,中国银行北京白家庄支行
39.92961608,116.358662,中国银行北京西城支行营业部
39.92950981,116.4629234,中国银行北京呼家楼支行
39.92921803,116.439018,中国银行北京市分行营业部
39.92358397,116.366457,中国银行北京武定侯街支行
39.92357206,116.3641065,中国银行北京金融中心支行营业部
39.92350423,116.5387195,中国银行北京青年路支行
39.92067611,116.2049981,中国银行北京石景山支行营业部
39.92063846,116.4674553,中国银行北京东三环中路支行
39.91965039,116.3494955,中国银行北京三里河支行
39.91514932,116.4186797,中国银行北京王府井支行营业部
39.91502522,116.4804135,中国银行北京金地中心支行
39.91484218,116.4779036,中国银行北京针织路支行
39.91437845,116.4347168,中国银行北京恒基中心支行
39.91416075,116.3794039,中国银行北京中银大厦支行营业部
39.91362307,116.4463441,中国银行北京建国门外支行
39.91199593,116.4786133,中国银行北京电视台支行
39.9116248,116.6481046,中国银行北京通州新华西街支行
39.91040064,116.6691852,中国银行北京通州支行营业部
39.90817368,116.4226641,中国银行北京崇文门支行
39.90545329,116.3903709,中国银行北京宣武支行营业部
39.90007672,116.4348164,中国银行北京崇文支行营业部
39.89446646,116.3602579,中国银行北京广安门支行
39.88862515,117.7620288,中国银行玉田支行
39.87452005,116.3728816,中国银行北京丰台支行营业部
39.87185443,111.2342123,中国银行准格尔旗支行营业部
39.85072968,111.2428668,中国银行准格尔旗经二路支行
39.84981647,114.5900652,中国银行蔚县支行
39.83668998,118.1373622,中国银行唐山市煤医道支行
39.83340949,118.1508979,中国银行唐山市新城道燕山路支行
